,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
538,2019-10-11,3,0.004500583430571762,-0.20588840848260237,SO,61.7400016784668,61.93999862670898,61.29999923706055,61.52000045776367,55.44479370117188,3459100,-0.17000198364258523,-0.0027371112859762015
539,2019-10-14,4,0.005667444574095682,1.615508885298869,SO,61.630001068115234,61.7400016784668,60.77999877929688,60.91999816894531,54.90403747558594,2890700,-0.1999969482421804,-0.0032288820257728723
540,2019-10-15,3,0.004500583430571762,-0.20588840848260237,SO,60.970001220703125,61.150001525878906,60.540000915527344,60.70000076293945,54.70576858520508,3648200,-0.5900001525878906,-0.009556205645418148
541,2019-10-16,7,0.009168028004667445,1.0370754472387866,SO,60.61000061035156,61.20000076293945,60.45000076293945,61.09000015258789,55.057254791259766,4395400,0.049999237060546875,0.000817648991216835
542,2019-10-17,7,0.009168028004667445,0.0,SO,61.02000045776367,61.2599983215332,60.66999816894531,61.060001373291016,55.03021240234375,3444500,0.05999755859375,0.000980352252382355
543,2019-10-18,6,0.008001166861143525,-0.12727504136438839,SO,60.869998931884766,61.27999877929688,60.7599983215332,61.13999938964844,55.10231399536133,4178700,0.02000045776367898,0.0003264847912449742
544,2019-10-21,2,0.003333722287047841,-0.41177681696520485,SO,60.97999954223633,61.630001068115234,60.959999084472656,61.59000015258789,55.50788116455078,3146400,0.35000228881835227,0.0057115257145958775
545,2019-10-22,1,0.0021668611435239206,-0.3500175008750437,SO,61.70000076293945,61.86000061035156,61.34999847412109,61.43999862670898,55.37268829345703,2667400,0.22999954223632812,0.0037319412339800184
546,2019-10-23,2,0.003333722287047841,0.5385029617662898,SO,61.43000030517578,61.95000076293945,61.43000030517578,61.95000076293945,55.83232498168945,2796800,0.09000015258789062,0.0014549006094388695
547,2019-10-24,2,0.003333722287047841,0.0,SO,61.93999862670898,62.040000915527344,61.7599983215332,61.95000076293945,55.83232498168945,2452000,0.09000015258789062,0.0014527869488216716
548,2019-10-25,1,0.0021668611435239206,-0.3500175008750437,SO,62.040000915527344,62.06999969482422,61.15999984741211,61.34999847412109,55.29157638549805,2865600,0.029998779296875,0.000483539310995873
549,2019-10-28,4,0.005667444574095682,1.615508885298869,SO,61.09000015258789,61.41999816894531,60.83000183105469,61.0099983215332,54.98514938354492,4342900,-0.6500015258789062,-0.01047207232277636
550,2019-10-29,3,0.004500583430571762,-0.20588840848260237,SO,60.869998931884766,61.400001525878906,60.68999862670898,60.91999816894531,54.90403747558594,4874200,-0.01999664306640625,-0.00032557218597439874
551,2019-10-30,2,0.003333722287047841,-0.25926886180969677,SO,61.0099983215332,62.880001068115234,61.0,62.630001068115234,56.44517135620117,5253200,1.4799995422363281,0.024104226473228074
552,2019-10-31,3,0.004500583430571762,0.3500175008750439,SO,62.56999969482422,62.68999862670898,62.15999984741211,62.65999984741211,56.47221374511719,5169900,-0.1900024414062571,-0.003021667273835349
553,2019-11-01,3,0.004500583430571762,0.0,SO,62.869998931884766,63.09000015258789,62.060001373291016,62.2599983215332,56.11171340942383,4353500,0.40000152587891336,0.006380627446823661
554,2019-11-04,2,0.003333722287047841,0.5385029617662898,SO,62.33000183105469,62.369998931884766,61.540000915527344,61.7400016784668,55.643062591552734,4050100,-0.720001220703125,-0.011412287509300123
555,2019-11-05,6,0.008001166861143525,1.4000700035001756,SO,61.47999954223633,61.880001068115234,61.130001068115234,61.36000061035156,55.30059051513672,3958900,-0.48999786376953125,-0.007856307073287994
556,2019-11-06,4,0.005667444574095682,-0.29167274318214975,SO,61.4900016784668,62.0099983215332,61.4900016784668,61.84999847412109,55.7421989440918,2812700,0.12999725341796875,0.002100795914254716
557,2019-11-07,4,0.005667444574095682,0.0,SO,61.5,61.560001373291016,60.380001068115234,60.709999084472656,54.71477508544922,5991700,-0.4499969482421875,-0.007256845031810344
558,2019-11-08,5,0.006834305717619603,0.20588840848260248,SO,60.59999847412109,61.2599983215332,60.59999847412109,61.2599983215332,55.21046447753906,3909100,-0.3000030517578125,-0.0048733438119767936
559,2019-11-11,3,0.004500583430571762,0.3500175008750439,SO,61.27000045776367,61.27000045776367,60.41999816894531,60.470001220703125,54.49847412109375,3400700,0.01000213623046875,0.00016327353092582264
560,2019-11-12,4,0.005667444574095682,0.25926886180969655,SO,60.61000061035156,60.90999984741211,60.47999954223633,60.68999862670898,54.69675064086914,3337900,-0.3600006103515625,-0.005875642364320366
561,2019-11-13,2,0.003333722287047841,-0.41177681696520485,SO,60.86000061035156,62.130001068115234,60.86000061035156,61.90999984741211,55.7962760925293,4965900,1.220001220703125,0.02002957188900667
562,2019-11-14,1,0.0021668611435239206,-0.3500175008750437,SO,62.2599983215332,62.70000076293945,61.93999862670898,62.38999938964844,56.22887420654297,5399800,0.5699996948242188,0.009174306856993386
563,2019-11-15,3,0.004500583430571762,1.0770059235325795,SO,61.84000015258789,62.20000076293945,61.75,62.20000076293945,56.620304107666016,5433400,-0.5,-0.00797448156165792
564,2019-11-18,1,0.0021668611435239206,-0.3500175008750437,SO,62.2599983215332,63.08000183105469,62.2599983215332,62.47999954223633,56.875186920166016,4968300,0.8800010681152344,0.014147926966579183
565,2019-11-20,3,0.004500583430571762,1.0770059235325795,SO,62.20000076293945,62.83000183105469,62.119998931884766,62.77999877929688,57.14826965332031,3057800,-0.25,-0.003963221191235378
566,2019-11-21,2,0.003333722287047841,-0.25926886180969677,SO,62.83000183105469,62.93000030517578,62.5099983215332,62.68000030517578,57.0572395324707,2776700,0.09999847412109375,0.0015915720389438892
567,2019-11-22,5,0.006834305717619603,1.0500525026251313,SO,62.880001068115234,63.02000045776367,62.36000061035156,62.88999938964844,57.24840545654297,3629200,0.09000015258789062,0.0014301629135775595
568,2019-11-25,2,0.003333722287047841,0.5385029617662898,SO,62.88999938964844,63.290000915527344,62.040000915527344,62.18000030517578,56.60209274291992,6383700,0.2700004577636719,0.0042843614059417945
569,2019-11-26,3,0.004500583430571762,0.3500175008750439,SO,62.34000015258789,62.38999938964844,61.9900016784668,62.25,56.66581344604492,8201000,-0.9000015258789062,-0.014220279868223273
570,2019-11-27,3,0.004500583430571762,0.0,SO,62.310001373291016,62.45000076293945,61.900001525878906,62.310001373291016,56.720436096191406,3532000,0.060001373291015625,0.0009617145997435905
571,2019-11-29,3,0.004500583430571762,-0.20588840848260237,SO,62.5099983215332,62.88999938964844,61.9900016784668,61.9900016784668,56.42914581298828,1863800,0.4399986267089844,0.007045614432884095
572,2019-12-02,4,0.005667444574095682,0.25926886180969655,SO,61.84000015258789,62.0099983215332,61.34999847412109,61.59999847412109,56.07412338256836,4334100,-0.8800010681152344,-0.013992702761260967
573,2019-12-03,4,0.005667444574095682,0.0,SO,62.08000183105469,62.400001525878906,61.75,62.369998931884766,56.77505111694336,4746300,0.3900032043457031,0.006289360020999668
574,2019-12-04,5,0.006834305717619603,0.20588840848260248,SO,62.310001373291016,62.95000076293945,62.25,62.68999862670898,57.06634140014648,5336100,0.5499992370605469,0.008814090121976204
575,2019-12-05,7,0.009168028004667445,0.34147174321324925,SO,62.540000915527344,62.84000015258789,62.369998931884766,62.7599983215332,57.13006591796875,3217000,-0.1100006103515625,-0.0017474282608161973
576,2019-12-06,1,0.0021668611435239206,-0.7636502481863306,SO,62.720001220703125,62.84000015258789,62.09999847412109,62.13999938964844,56.5656852722168,3520600,0.0,0.0
577,2019-12-10,2,0.003333722287047841,0.5385029617662898,SO,61.43999862670898,61.43999862670898,60.09000015258789,60.33000183105469,54.91804504394531,7917500,-1.4000015258789134,-0.02227882753786492
578,2019-12-11,4,0.005667444574095682,0.7000350017500874,SO,60.650001525878906,61.0,60.34000015258789,60.68999862670898,55.24575424194336,5796500,-0.43999862670897727,-0.007161436141661981
579,2019-12-12,1,0.0021668611435239206,-0.6176652254478072,SO,60.5,61.04999923706055,60.27000045776367,60.709999084472656,55.26395797729492,6446500,0.049999237060546875,0.0008196596239433696
580,2019-12-13,3,0.004500583430571762,1.0770059235325795,SO,60.650001525878906,61.18000030517578,60.43999862670898,60.7599983215332,55.30947494506836,5158600,0.13000106811523438,0.002129419651758502
581,2019-12-16,2,0.003333722287047841,-0.5833454863642993,SO,60.9900016784668,62.31999969482422,60.97999954223633,62.27000045776367,56.68402099609375,7574900,1.1399993896484375,0.01863353030339865
582,2019-12-17,2,0.003333722287047841,0.0,SO,62.400001525878906,64.26000213623047,62.33000183105469,63.70000076293945,57.98574066162109,10599000,1.94000244140625,0.031129692729561675
583,2019-12-18,2,0.003333722287047841,0.0,SO,63.56999969482422,63.869998931884766,63.18000030517578,63.630001068115234,57.92202377319336,6382800,-0.3900032043457031,-0.0060691439679522174
584,2019-12-19,7,0.009168028004667445,1.750087504375219,SO,63.59000015258789,63.630001068115234,62.38999938964844,63.06999969482422,57.41225051879883,8192100,-0.23999786376953125,-0.0037575993077043623
585,2019-12-20,4,0.005667444574095682,-0.3818251240931654,SO,63.75,64.1500015258789,63.31999969482422,63.86000061035156,58.13138961791992,11392300,0.5200004577636719,0.008172252852974404
586,2019-12-23,1,0.0021668611435239206,0.0,SO,63.7599983215332,63.95000076293945,63.13999938964844,63.2599983215332,57.58521270751953,3678000,-0.20000076293945312,-0.003117704726145143
587,2019-12-24,2,0.003333722287047841,0.5385029617662898,SO,63.27000045776367,63.290000915527344,62.959999084472656,63.130001068115234,57.46686935424805,1962500,-0.6599998474121094,-0.010320560430620018
588,2019-12-26,1,0.0021668611435239206,-0.3500175008750437,SO,63.09000015258789,63.2400016784668,62.900001525878906,63.16999816894531,57.5032844543457,2361000,-0.049999237060546875,-0.0007900021541678015
589,2019-12-27,3,0.004500583430571762,1.0770059235325795,SO,63.04999923706055,63.47999954223633,62.9900016784668,63.459999084472656,57.76726913452149,2432000,0.23999786376953125,0.003795032533201903
590,2019-12-31,2,0.003333722287047841,0.0,SO,63.310001373291016,63.720001220703125,63.18000030517578,63.70000076293945,57.98574066162109,3767500,0.24000167846679688,0.003780744804623204
591,2020-01-02,5,0.006834305717619603,1.0500525026251313,SO,63.650001525878906,63.66999816894531,62.41999816894531,62.619998931884766,57.00262069702149,4675900,-0.0500030517578125,-0.0007847308662882746
592,2020-01-03,2,0.003333722287047841,-0.5122076148198738,SO,62.52999877929688,62.90999984741211,62.43000030517578,62.560001373291016,56.94800567626953,3531800,-0.7599983215332031,-0.011936521806025224
593,2020-01-07,3,0.004500583430571762,-0.341471743213249,SO,62.560001373291016,62.72999954223633,62.2400016784668,62.619998931884766,57.00262069702149,3191700,-0.18000030517578125,-0.002861235186971456
594,2020-01-08,7,0.009168028004667445,1.0370754472387866,SO,62.70000076293945,62.84000015258789,62.380001068115234,62.59999847412109,56.984413146972656,3413600,0.1100006103515625,0.0017535566898498889
595,2020-01-09,4,0.005667444574095682,-0.3818251240931654,SO,62.70000076293945,63.27999877929688,62.54999923706055,63.2599983215332,57.58521270751953,3114700,0.4399986267089915,0.007001887740938795
596,2020-01-10,4,0.005667444574095682,0.0,SO,63.41999816894531,63.810001373291016,63.310001373291016,63.65999984741211,57.9493293762207,4427800,0.5300025939941335,0.008375515237328601
597,2020-01-13,2,0.003333722287047841,0.0,SO,63.75,64.81999969482422,63.709999084472656,64.54000091552734,58.75038909912109,5262100,1.0099983215332031,0.015828213442978578
598,2020-01-14,3,0.004500583430571762,0.3500175008750439,SO,64.55000305175781,64.91999816894531,64.41000366210938,64.91999816894531,59.09629821777344,5153300,0.09999847412109375,0.0015427101911738017
599,2020-01-15,6,0.008001166861143525,0.7778065854290901,SO,65.0,65.69999694824219,64.93000030517578,65.58000183105469,59.69709777832031,3772400,0.779998779296875,0.01201476896636744
600,2020-01-16,7,0.009168028004667445,0.14583637159107465,SO,65.69000244140625,66.19000244140625,65.61000061035156,66.1500015258789,60.215965270996094,3145900,0.4900054931640625,0.007458227030818332
601,2020-01-17,6,0.008001166861143525,-0.12727504136438839,SO,66.33999633789062,67.33000183105469,66.22000122070312,67.26000213623047,61.22639846801758,6072600,1.1399993896484375,0.017223135633777975
602,2020-01-21,2,0.003333722287047841,-0.41177681696520485,SO,67.33999633789062,68.30000305175781,67.26000213623047,68.12000274658203,62.00924682617188,4546600,0.970001220703125,0.01440667153310149
603,2020-01-22,10,0.012668611435239206,2.80014000700035,SO,68.25,68.58000183105469,68.12999725341797,68.30000305175781,62.1731071472168,3369800,0.279998779296875,0.004099542705506165
604,2020-01-23,8,0.010334889148191365,-0.18421295017039696,SO,67.97000122070312,68.98999786376953,67.9000015258789,68.95999908447266,62.77388381958008,3481200,0.40999603271484375,0.005978361355615913
605,2020-01-24,6,0.008001166861143525,-0.22581009371118876,SO,69.0,69.5199966430664,68.86000061035156,69.44000244140625,63.21083068847656,5048900,0.529998779296875,0.007682255337120525
606,2020-01-27,6,0.008001166861143525,2.6925148088314494,SO,69.41000366210938,70.06999969482422,69.33999633789062,69.73999786376953,63.4839096069336,4412300,0.5500030517578125,0.007911436684637119
607,2020-01-28,8,0.010334889148191365,0.29167274318214953,SO,69.75,70.44000244140625,69.5199966430664,70.05000305175781,63.76611328125,4714600,0.37000274658203125,0.0052804730725488636
608,2020-01-29,6,0.008001166861143525,-0.22581009371118876,SO,70.05000305175781,70.33000183105469,69.6500015258789,70.0999984741211,63.811622619628906,3252100,-0.1100006103515625,-0.0015616213307638738
609,2020-01-30,2,0.003333722287047841,-0.5833454863642993,SO,70.05999755859375,70.9000015258789,69.7300033569336,70.8499984741211,64.49433898925781,3755400,0.5699996948242188,0.008104644959251672
610,2020-01-31,8,0.010334889148191365,2.1001050052502626,SO,70.86000061035156,71.0999984741211,70.11000061035156,70.4000015258789,64.08470916748047,5469000,0.1999969482421875,0.002820831367248866
611,2020-02-03,15,0.01850291715285881,4.550227511375569,SO,70.66999816894531,70.77999877929688,70.19000244140625,70.69999694824219,64.35779571533203,3144600,-0.31999969482421875,-0.004500699039264977
612,2020-02-04,6,0.008001166861143525,-0.5675726808349624,SO,70.44999694824219,70.76000213623047,69.41000366210938,69.54000091552734,63.301856994628906,5504400,-0.01999664306640625,-0.00028251827368297455
613,2020-02-05,18,0.022003500583430573,1.7500364590928976,SO,69.4000015258789,69.55000305175781,68.5999984741211,69.02999877929688,62.83759689331055,6441600,-1.2099990844726562,-0.017100043074378513
614,2020-02-06,4,0.005667444574095682,-0.742429866892931,SO,68.75,69.43000030517578,68.55999755859375,68.83999633789062,62.664649963378906,5625700,-0.12000274658203125,-0.001725416841358407
615,2020-02-07,5,0.006834305717619603,0.20588840848260248,SO,69.02999877929688,69.13999938964844,68.30999755859375,68.37999725341797,62.24591445922852,3732400,-0.29000091552734375,-0.004176881956685308
616,2020-02-10,10,0.012668611435239206,1.2353304508956144,SO,68.54000091552734,68.5999984741211,68.08999633789062,68.44000244140625,62.30054473876953,3659800,-0.5400009155273438,-0.007810253403157996
617,2020-02-11,13,0.01616919486581097,0.2763194252555956,SO,68.56999969482422,68.77999877929688,68.2699966430664,68.58999633789062,62.43707656860352,3341900,0.18000030517578125,0.002623911212529917
618,2020-02-12,9,0.011501750291715285,-0.2886627697192755,SO,68.33999633789062,68.9000015258789,68.16999816894531,68.62000274658203,62.464385986328125,3545000,0.12000274658203125,0.0017447331885989126
619,2020-02-13,7,0.009168028004667445,-0.20290149132596114,SO,68.5999984741211,69.66999816894531,68.54000091552734,69.54000091552734,63.301856994628906,4513500,0.7699966430664062,0.011175567866674063
620,2020-02-14,4,0.005667444574095682,-0.3818251240931654,SO,69.12000274658203,69.2300033569336,68.76000213623047,69.0199966430664,63.39369583129883,5032000,-0.43999481201171875,-0.006315412998070702
621,2020-02-18,6,0.008001166861143525,-0.12727504136438839,SO,69.16999816894531,69.55000305175781,69.1500015258789,69.4000015258789,63.74273681640625,5167500,0.31999969482421875,0.004622268948542008
622,2020-02-19,6,0.008001166861143525,0.0,SO,69.37999725341797,69.43000030517578,68.5999984741211,68.61000061035156,63.017120361328125,4894000,-0.12000274658203125,-0.001725416841358407
623,2020-02-20,13,0.01616919486581097,1.0208546011375237,SO,67.55000305175781,69.91999816894531,67.52999877929688,69.80999755859375,64.11930847167969,5046500,0.48999786376953125,0.007057437154195156
624,2020-02-21,5,0.006834305717619603,-0.5773255394385509,SO,69.62999725341797,70.37000274658203,68.95999908447266,68.98999786376953,63.366153717041016,5386400,0.45000457763671875,0.00643599241163284
625,2020-02-24,13,0.01616919486581097,6.462035541195477,SO,68.73999786376953,69.47000122070312,67.69999694824219,67.80000305175781,62.27316284179688,5644300,-0.9000015258789062,-0.012789562182056624
626,2020-02-25,9,0.011501750291715285,-0.2886627697192755,SO,67.9000015258789,68.12999725341797,66.58999633789062,66.86000061035156,61.4097900390625,5246600,-1.3400039672851562,-0.01928895845313172
627,2020-02-26,10,0.012668611435239206,0.10145074566298051,SO,66.77999877929688,67.55000305175781,66.1500015258789,66.19000244140625,60.79439926147461,5026400,-0.5799942016601562,-0.008513051886715806
628,2020-02-27,19,0.023170361726954494,0.8289582757667866,SO,65.77999877929688,66.27999877929688,62.869998931884766,62.880001068115234,57.75422286987305,8529100,-1.2700042724609375,-0.018800950630421753
629,2020-02-28,17,0.020836639439906653,-0.10072014906582061,SO,61.70000076293945,61.86000061035156,59.06999969482422,60.36000061035156,55.43964767456055,15567600,-4.4199981689453125,-0.06668675694553483
630,2020-03-02,16,0.01966977829638273,0.4216918276123809,SO,60.65999984741211,64.1500015258789,60.27000045776367,63.93000030517578,58.718631744384766,7744600,2.2900009155273438,0.037019089766128
631,2020-03-03,15,0.01850291715285881,-0.05932253663166631,SO,64.7300033569336,66.0,63.61000061035156,63.900001525878906,58.69107437133789,9656500,1.8499984741210938,0.028838634919981843
632,2020-03-04,11,0.013835472578763126,-0.252254524815539,SO,64.63999938964844,67.83999633789062,64.62999725341797,67.80000305175781,62.27316284179688,6517200,1.839996337890625,0.027878732392282224
633,2020-03-05,13,0.01616919486581097,0.16867673104495262,SO,67.0,68.55999755859375,66.30999755859375,67.56999969482422,62.06190872192383,7867000,0.720001220703125,0.01061322611394333
634,2020-03-06,10,0.012668611435239206,-0.21649707728945666,SO,65.51000213623047,67.16000366210938,63.5,66.87000274658203,61.41897201538086,9790800,-1.399993896484375,-0.02041998171437931
635,2020-03-09,20,0.024337222870478414,1.6545755377370495,SO,62.86000061035156,65.11000061035156,61.70000076293945,62.15999984741211,57.092918395996094,8520000,-2.0500030517578125,-0.030524165276578086
636,2020-03-10,4,0.005667444574095682,-0.767128541976315,SO,63.09000015258789,63.380001068115234,58.970001220703125,62.02000045776367,56.96432495117188,10316600,-1.7299995422363281,-0.026570412010736177
637,2020-03-11,12,0.01500233372228705,1.6471072678608198,SO,60.43999862670898,60.7400016784668,57.09000015258789,58.18000030517578,53.43735122680664,7726600,-2.6399993896484375,-0.041653508128079664
638,2020-03-12,23,0.027837806301050178,0.8555650618340203,SO,53.81999969482422,56.68000030517578,50.02999877929688,52.18999862670898,47.93563079833984,10790400,-4.060001373291016,-0.06684229932661234
639,2020-03-13,24,0.029004667444574098,0.04191641866118956,SO,55.119998931884766,55.18999862670898,51.0,53.970001220703125,49.57053756713867,9862400,-1.490001678466804,-0.02628796172273029
640,2020-03-16,34,0.040673278879813306,2.2105554020447644,SO,48.91999816894531,52.630001068115234,47.33000183105469,47.619998931884766,43.73816680908203,10451100,-2.559997558593743,-0.046385171630622946
641,2020-03-17,15,0.01850291715285881,-0.545084201164759,SO,49.0099983215332,56.58000183105469,48.93000030517578,56.560001373291016,51.94941329956055,10298100,3.950000762939453,0.07505226454066105
642,2020-03-18,27,0.03250525087514586,0.7567635744466166,SO,53.0099983215332,56.150001525878906,50.540000915527344,55.91999816894531,51.36157989501953,8141700,-0.43000030517578125,-0.007599863755037406
643,2020-03-19,28,0.03367211201866978,0.03589761998779473,SO,55.91999816894531,56.02000045776367,50.5099983215332,50.900001525878906,46.75079345703125,6855400,-0.13000106811523438,-0.002315246029963469
644,2020-03-20,28,0.03367211201866978,0.0,SO,51.0099983215332,51.220001220703125,46.150001525878906,46.36000061035156,42.58088302612305,11839200,-4.799999237060547,-0.08568367007921596
645,2020-03-23,18,0.022003500583430573,0.5903685586573335,SO,45.68000030517578,45.84000015258789,41.959999084472656,43.22999954223633,39.70602416992188,10346000,-5.380001068115234,-0.10503711323498832
646,2020-03-24,19,0.023170361726954494,0.053030704778066484,SO,45.56999969482422,49.38999938964844,44.709999084472656,49.040000915527344,45.04241180419922,8055000,3.549999237060547,0.07744326407599567
647,2020-03-25,20,0.024337222870478414,0.05036007453291025,SO,48.90999984741211,52.0,47.220001220703125,50.13999938964844,46.05274963378906,8206500,2.6100006103515625,0.05284471841679328
648,2020-03-26,22,0.026670945157526254,0.09589106774703926,SO,50.0,55.79999923706055,49.900001525878906,55.13999938964844,50.645164489746094,8647300,3.799999237060547,0.07307690840501047
649,2020-03-27,15,0.01850291715285881,-0.30625191407446295,SO,53.220001220703125,58.2599983215332,53.0,56.0099983215332,51.44424057006836,10065000,2.4599990844726562,0.04408600570085319
650,2020-03-30,13,0.01616919486581097,0.07777864198491091,SO,56.720001220703125,58.369998931884766,56.2599983215332,57.9900016784668,53.262840270996094,7222600,0.1100006103515625,0.0018880984126445899
651,2020-03-31,12,0.01500233372228705,-0.07216569242981885,SO,57.0,57.290000915527344,53.59000015258789,54.13999938964844,49.726680755615234,9803300,-1.0799980163574219,-0.018502621828342503
652,2020-04-01,9,0.011501750291715285,-0.23333592595473296,SO,51.900001525878906,52.43000030517578,49.2599983215332,50.13999938964844,46.05274963378906,6932900,-4.8600006103515625,-0.08483156803431557
653,2020-04-02,14,0.01733605600933489,0.5072537283149032,SO,49.40999984741211,52.84999847412109,49.310001373291016,52.400001525878906,48.12852478027344,5471100,0.4199981689453054,0.00801064593745271
654,2020-04-03,15,0.01850291715285881,0.06730833950326431,SO,51.59000015258789,52.81999969482422,49.93999862670898,50.27000045776367,46.17214584350586,6180300,-0.029998779296867895,-0.0005676211951369803
655,2020-04-06,10,0.012668611435239206,0.38182512409316516,SO,52.52999877929688,56.20000076293945,52.22999954223633,55.400001525878906,50.88396835327149,6795800,3.3800010681152344,0.06399093312464443
656,2020-04-07,8,0.010334889148191365,-0.18421295017039696,SO,57.36000061035156,57.5,54.880001068115234,55.119998931884766,50.62678909301758,6086000,1.2999992370605469,0.023131658708407388
657,2020-04-08,10,0.012668611435239206,0.22581009371118888,SO,55.27999877929688,58.619998931884766,54.79999923706055,58.18000030517578,53.43735122680664,5636100,1.1199989318847656,0.01947824229364814
658,2020-04-09,18,0.022003500583430573,0.7368518006815883,SO,58.90999984741211,61.86000061035156,58.810001373291016,60.33000183105469,55.41209030151367,7529500,3.240001678466797,0.055271268125262285
659,2020-04-13,11,0.013835472578763126,0.5091001654575535,SO,60.0,60.22999954223633,57.15999984741211,57.720001220703125,53.01485061645508,4771400,-1.6300010681152344,-0.026349839185783486
660,2020-04-14,7,0.009168028004667445,-0.3373534620899046,SO,59.06999969482422,59.59000015258789,58.040000915527344,59.0,54.19050598144531,4522300,-0.6399993896484375,-0.010625923867052967
661,2020-04-15,16,0.01966977829638273,1.145475372279496,SO,57.97999954223633,57.9900016784668,55.47999954223633,55.88999938964844,51.334022521972656,5571900,-1.5999984741210938,-0.02685011696633821
662,2020-04-16,10,0.012668611435239206,-0.3559352197899982,SO,56.220001220703125,56.45000076293945,55.02000045776367,55.31999969482422,50.810489654541016,5003600,-1.5400009155273438,-0.02655631782985768
663,2020-04-17,19,0.023170361726954494,0.8289582757667866,SO,56.5,57.84999847412109,56.0099983215332,57.470001220703125,52.78522872924805,4648100,1.3999977111816335,0.024800667710544344
664,2020-04-20,9,0.011501750291715285,-0.44800358402867235,SO,56.7599983215332,56.7599983215332,55.220001220703125,55.52999877929688,51.00336456298828,4436400,-1.0900001525878835,-0.018841835459606604
665,2020-04-21,14,0.01733605600933489,0.5072537283149032,SO,54.90999984741211,55.81999969482422,54.400001525878906,55.5,50.97581481933594,5497900,-0.9399986267089844,-0.01656093471645459
666,2020-04-22,9,0.011501750291715285,-0.33654169751632235,SO,56.47999954223633,57.630001068115234,56.22999954223633,57.04999923706055,52.39945983886719,3662900,1.8100013732910156,0.03242567866690349
667,2020-04-23,21,0.025504084014002334,1.2174089479557675,SO,57.0099983215332,57.5,56.09999847412109,56.79999923706055,52.16984176635742,4653200,-0.13000106811523438,-0.002255788056668262
668,2020-04-24,13,0.01616919486581097,-0.3660154641533604,SO,56.90999984741211,58.18999862670898,56.290000915527344,57.72999954223633,53.02403259277344,4860100,0.6899986267089773,0.011999976116677802
669,2020-04-27,12,0.01500233372228705,-0.13461667900652885,SO,58.18999862670898,59.22999954223633,57.970001220703125,58.47999954223633,53.71289825439453,4661900,1.0400009155273509,0.017872502836767445
670,2020-04-28,9,0.011501750291715285,-0.23333592595473296,SO,59.209999084472656,59.880001068115234,57.7599983215332,58.060001373291016,53.32712936401367,3713900,0.6500015258789062,0.010974194342436183
671,2020-04-29,20,0.024337222870478414,1.115958202292787,SO,59.220001220703125,59.29999923706055,57.27000045776367,57.369998931884766,52.69337463378906,4590300,-0.5800018310546875,-0.009686069150114385
672,2020-04-30,18,0.022003500583430573,-0.09589106774703937,SO,57.43999862670898,57.45000076293945,55.66999816894531,56.72999954223633,52.10554885864258,8494300,-1.8499984741210938,-0.03119727652483517
673,2020-05-01,10,0.012668611435239206,-0.4242456382245321,SO,56.18000030517578,56.31999969482422,54.09000015258789,54.40999984741211,49.97467041015625,4758700,-1.1300010681152344,-0.019669295963598787
674,2020-05-04,14,0.01733605600933489,0.5072537283149032,SO,54.470001220703125,55.11000061035156,53.66999816894531,54.91999816894531,50.443092346191406,4480200,-1.2099990844726562,-0.02148435886060307
675,2020-05-05,12,0.01500233372228705,-0.13461667900652885,SO,55.2400016784668,56.2599983215332,55.15999984741211,55.630001068115234,51.09521865844727,4002700,1.1499977111816406,0.02086731443377321
676,2020-05-06,20,0.024337222870478414,0.6222291358792875,SO,55.93000030517578,55.93000030517578,53.5,53.63999938964844,49.26744079589844,3796700,-0.3299980163574219,-0.005865588805592181
677,2020-05-07,11,0.013835472578763126,-0.4315098048616772,SO,54.27999877929688,54.75,53.869998931884766,54.22999954223633,49.80934143066406,4697700,-1.1800003051757812,-0.021097806163726807
678,2020-05-08,8,0.010334889148191365,-0.2530150965674285,SO,54.810001373291016,55.63999938964844,54.54999923706055,55.40999984741211,50.89314651489258,4349200,0.8899993896484375,0.01625569661458326
679,2020-05-11,9,0.011501750291715285,0.682943486426498,SO,54.869998931884766,56.0,54.02000045776367,55.810001373291016,51.26054000854492,6946800,0.3600006103515625,0.006470176389299809
680,2020-05-12,9,0.011501750291715285,0.0,SO,56.040000915527344,56.869998931884766,55.22999954223633,55.52000045776367,50.99419021606445,8897900,0.8699989318847656,0.015535695212227862
681,2020-05-13,14,0.01733605600933489,0.5072537283149032,SO,55.16999816894531,55.459999084472656,53.31999969482422,53.790000915527344,49.40520858764648,7166300,-1.4099998474121094,-0.024793386212314084
682,2020-05-14,11,0.013835472578763126,-0.2019250185097935,SO,53.22999954223633,54.810001373291016,52.70000076293945,54.75,50.286956787109375,5028800,-0.6499977111816406,-0.011720117596677349
683,2020-05-15,9,0.011501750291715285,-0.1686767310449523,SO,53.59999847412109,53.720001220703125,51.9900016784668,52.540000915527344,48.827880859375,7756200,-1.0900001525878906,-0.019886884241514524
684,2020-05-18,9,0.011501750291715285,-0.09210647508519842,SO,53.959999084472656,54.84000015258789,53.75,54.41999816894531,50.57505035400391,4266000,1.1199989318847656,0.020848825510695113
685,2020-05-19,12,0.01500233372228705,0.304352236988942,SO,54.09000015258789,54.369998931884766,53.560001373291016,53.56999969482422,49.78510284423828,3199300,-0.470001220703125,-0.008570408814649655
